매장명,도로명주소,매장유형,위도,경도
한빛나노의료기,전라남도 강진군 강진읍 영랑로1길 31,소매업; 자동차 제외,34.6388763,126.7719406
삼오왕겨,전라남도 강진군 강진읍 도원길 6,소매업; 자동차 제외,34.6277793,126.7610911
강남컨테이너,전라남도 강진군 강진읍 솔치로 74,소매업; 자동차 제외,34.6457269,126.7539771
건미이발,전라남도 강진군 강진읍 영랑로3길 28 청자골회센터2층,기타 개인 서비스업,34.6392993,126.7711817
가우쉼터,전라남도 강진군 대구면 청자로 1339-1,소매업; 자동차 제외,34.5356041,126.7940536
마실,전라남도 강진군 병영면 병영성로 172,음식점 및 주점업,34.7193071,126.8174525
동서인력,전라남도 강진군 강진읍 보은로 58,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",34.6336038,126.7666659
미스킨 케어,전라남도 강진군 강진읍 중앙로 91,기타 개인 서비스업,34.6385014,126.7672797
강진군산림조합,전라남도 강진군 강진읍 보은로 102,임업,34.6358712,126.7702659
미니스톱 강진산호점,전라남도 강진군 강진읍 중앙로 115,소매업; 자동차 제외,34.6399244,126.7692913
오며가며,전라남도 강진군 강진읍 보은로3길 30-1,음식점 및 주점업,34.6400909,126.7713008
반올림피자샵 전남 강진점,전라남도 강진군 강진읍 탐진로 60(씨앤에스후레쉬빌2차아파트),음식점 및 주점업,34.6380631,126.7637965
농업회사법인 가온유통주식회사,전라남도 강진군 성전면 강진산단로1길 75,식료품 제조업,34.6806053,126.7431028
한일카센타,전라남도 강진군 칠량면 칠량로 55 한일카센타,개인 및 소비용품 수리업,34.5739612,126.7988071
메가커피 강진터미널점,전라남도 강진군 강진읍 중앙로 97,음식점 및 주점업,34.6388441,126.7676107
슬기머리방,전라남도 강진군 칠량면 칠량로 87,기타 개인 서비스업,34.5708851,126.7992562
삼미국밥,전라남도 강진군 마량면 미항로 143-3,음식점 및 주점업,34.4495819,126.8180574
가우도수산,전라남도 강진군 도암면 월곶로 476,음식점 및 주점업,34.5275621,126.7718171
설네일,전라남도 강진군 강진읍 향교로 54-1,기타 개인 서비스업,34.6444024,126.774139
강진속옷매장,전라남도 강진군 강진읍 보은로2길 28,소매업; 자동차 제외,34.6391796,126.7704743
평동석유,전라남도 강진군 마량면 마량7길 10-2 평동석유,소매업; 자동차 제외,34.4507495,126.8172797
대덕닭집,전라남도 강진군 강진읍 동명3길 19-4,음식점 및 주점업,34.6399106,126.7723298
광주닭집,전라남도 강진군 강진읍 동명3길 19-4,음식점 및 주점업,34.6399106,126.7723298
청자골식당,전라남도 강진군 마량면 마량7길 6,음식점 및 주점업,34.45035,126.8169717
세류식당,전라남도 강진군 병영면 병영성로 106,음식점 및 주점업,34.7140329,126.8164896
디저트39 강진점,전라남도 강진군 강진읍 중앙로 88,음식점 및 주점업,34.637991,126.7671781
행복한 밥상,전라남도 강진군 강진읍 보은로 89,음식점 및 주점업,34.6356538,126.7690635
다산도자기,전라남도 강진군 대구면 청자촌길 20-2,비금속 광물제품 제조업,34.5069903,126.79945
커피타임,전남 강진군 강진읍 영랑로 18-3,음식점 및 주점업,34.6376144,126.7693551
플라이 프렌즈 스크린 골프,전라남도 강진군 강진읍 청자로 26,스포츠 및 오락관련 서비스업,34.6383854,126.7784425
강진젓갈,전라남도 강진군 성전면 수암길 67,도매 및 상품 중개업,34.6945071,126.7341838
부강당구클럽,전라남도 강진군 강진읍 영랑로3길 20,스포츠 및 오락관련 서비스업,34.6388717,126.7703754
강진만  짱뚱어,전라남도 강진군 강진읍 동성로 16,도매 및 상품 중개업,34.6403157,126.7747179
주작마트,전남 강진군 신전면 백도로 1553,소매업; 자동차 제외,34.5148437,126.7216353
메리베리,전라남도 강진군 강진읍 중앙로 128-2,음식점 및 주점업,34.6403143,126.7705507
yourside,전남 강진군 강진읍 중앙로 140-1,소매업; 자동차 제외,34.6407091,126.7716855
집 꾸미는 남자,전라남도 강진군 대구면 중저길 65,전문직별 공사업,34.5366612,126.7938714
