매장명,도로명주소,매장유형,위도,경도
한솔종합상사,경상남도 하동군 하동읍 고서길 61,소매업; 자동차 제외,35.0917217,127.7372142
편의점(불멸의 글램핑),경상남도 하동군 금남면 대도길 43 불멸의 글램핑 편의점,소매업; 자동차 제외,34.9281473,127.8321942
참사랑건식,경상남도 하동군 하동읍 중앙로 18,소매업; 자동차 제외,35.0705341,127.750606
찬새미송어횟집,경상남도 하동군 악양면 악양서로 618-3,음식점 및 주점업,35.1835918,127.717951
양보농기계,경상남도 하동군 양보면 진양로 771,기타 기계 및 장비 제조업,35.0499877,127.8444882
남해해녀수산,경상남도 하동군 금남면 제먼당길 110,소매업; 자동차 제외,34.9484846,127.8607629
부산빨간오뎅,경상남도 하동군 진교면 민다리길 53,음식점 및 주점업,35.0266711,127.9035561
부천횟집,경상남도 하동군 금남면 중평해안길 205,음식점 및 주점업,34.9759839,127.9103134
드웰,경상남도 하동군 화개면 신촌도심길 72-1,숙박업,35.2168152926,127.6482419679
드웰,경상남도 하동군 화개면 신촌도심길 72-1,숙박업,35.2168152573,127.6482419533
꽃보다 할매,경상남도 하동군 하동읍 중앙2길 12,음식점 및 주점업,35.0698694,127.7470665
대성철물점,경상남도 하동군 옥종면 옥종중앙길 76,소매업; 자동차 제외,35.1821162,127.8794446
남경춘,경상남도 하동군 진교면 경충로 1113,음식점 및 주점업,35.0325449,127.9046354
여인방,경상남도 하동군 진교면 민다리길 55,소매업; 자동차 제외,35.0267615,127.9035126
광명당한약방,경상남도 하동군 하동읍 중앙로 17 2층,소매업; 자동차 제외,35.0702032,127.7506494
석연,경상남도 하동군 화개면 쌍계로 332,음식점 및 주점업,35.2106301,127.6403353
성창당한의원,경상남도 하동군 하동읍 중앙로 19-1,보건업,35.0701353,127.7502759
엄지검지 피아노 교습소,경상남도 하동군 금남면 새장터길 5,교육 서비스업,34.9868127121,127.8374497662
유로유통,경상남도 하동군 하동읍 경서대로 176,소매업; 자동차 제외,35.0702215,127.7519683
쌍계전통팥죽,경상남도 하동군 화개면 쌍계로 555,음식점 및 주점업,35.2288964,127.6436774
재단법인 하동세계차엑스포조직위원회,경상남도 하동군 화개면 쌍계로 71-8,부동산업,35.1935419,127.6275225
"제이원(J-won)테크, 제이원(J-won)건축","경상남도 하동군 하동읍 화심길 259 제이원테크,제이원건축",금속 가공제품 제조업; 기계 및 가구 제외,35.0890767,127.7243183
지리산골 마농장,경상남도 하동군 화개면 쌍계로 19-1,도매 및 상품 중개업,35.1882917,127.6241195
금오산관광농원,경상남도 하동군 진교면 구고속도로 374-30 금오산관광농원눈썰매장,숙박업,35.0160365,127.8613047
금오산관광농원,경상남도 하동군 진교면 구고속도로 374-30,숙박업,35.0160365316,127.8613046293
청담타이 마사지,"경상남도 하동군 하동읍 경서대로 162, 4층 402호(명성빌딩)",소매업; 자동차 제외,35.0693299,127.7510839
풀뱅상베이커리,"경상남도 하동군 하동읍 시장1길 26-18, 1층",음식점 및 주점업,35.0688793,127.7484192
토속돼지국밥,경상남도 하동군 진교면 하평안길 28,음식점 및 주점업,35.0232106302,127.9055646098
YHart,경상남도 하동군 청암면 대밭땀길 30-42,교육 서비스업,35.2404275364,127.723063628
한우리 독서토론교실,경상남도 하동군 하동읍 청년회관길 8-12 한우리독서,교육 서비스업,35.0715346,127.7483718
고려페인트,경상남도 하동군 하동읍 시장1길 23,소매업; 자동차 제외,35.0686378,127.7491503
횡천철물그릇,경상남도 하동군 횡천면 문화2길 15,소매업; 자동차 제외,35.1087208,127.8100053
통파이브 경남하동점,경상남도 하동군 악양면 악양서로 326,음식점 및 주점업,35.1596821,127.707491
