매장명,도로명주소,매장유형,위도,경도
영호짱통신,전라남도 고흥군 고흥읍 봉동주공길 41-4,음식점 및 주점업,34.6058102,127.2915399
고흥주유소,전라남도 고흥군 고흥읍 터미널길 6,음식점 및 주점업,34.6056612,127.2815123
난타5000고흥점,전남 고흥군 고흥읍 서문리,음식점 및 주점업,34.6099,127.2787
세나클 고흥점,전남 고흥군 고흥읍,음식점 및 주점업,34.606287,127.280653
솔섬길편의점,전라남도 고흥군 도양읍 시산살푸섬길 1,음식점 및 주점업,34.3945663,127.2601252
명품주유소,전남 고흥군 도양읍 봉암리,소매업; 자동차 제외,34.4963,127.1473
채움한의원,전라남도 고흥군 도양읍 명동길 5-10,소매업; 자동차 제외,34.5274914,127.1353967
금석금은방,전남 고흥군 고흥읍 서문리,소매업; 자동차 제외,34.6099,127.2787
해광숯불갈비,전라남도 고흥군 동강면 서민호길 17,음식점 및 주점업,34.7792077,127.3348388
수복상회,전라남도 전남 고흥군 고흥읍 시장천변길,소매업; 자동차 제외,34.6080471085,127.2866035709
천지한우식육점,전라남도 고흥군 도양읍 우주항공로 39,음식점 및 주점업,34.5275326,127.1403123
시골돼지국밥,전라남도 전남 고흥군 과역면 고흥로,음식점 및 주점업,34.6801769249,127.3613833596
엄마산딸기치킨,전라남도 고흥군 고흥읍 여산당촌길 31-1,음식점 및 주점업,34.6073956,127.2795983
명보식당,전라남도 고흥군 도양읍 녹동남촌1길 6,음식점 및 주점업,34.5295241,127.1380106
폭스,전라남도 고흥군 도양읍 우주항공로 52,식료품 제조업,34.5286996,127.1408357
나연이네,전라남도 고흥군 도양읍 천마로 57,음식점 및 주점업,34.5331273,127.1390513
고흥농협농기계센터,전라남도 고흥군 고흥읍 성촌1길 24,기타 개인 서비스업,34.6061373646,127.2737082092
흥양농협 송산지점,전라남도 고흥군 포두면 송산길 68,음식점 및 주점업,34.6018496535,127.3617499422
바다식당,전남 고흥군 도화면 당오리,음식점 및 주점업,34.5086,127.3219
농가온 주식회사 고흥사업장,전라남도 고흥군 점암면 고흥로 2643,식료품 제조업,34.6585939,127.3428027
미니스톱 녹동항점,전라남도 고흥군 도양읍 비봉로 154,음식점 및 주점업,34.5276157,127.1348841
산골농원,전라남도 전남 고흥군 동강면 원관덕길,식료품 제조업,34.801558803,127.356693101
흥양주유소,전남 고흥군 도화면 봉룡리,소매업; 자동차 제외,34.53099,127.331143
경아상회,전라남도 고흥군 고흥읍 시장길 3,음식점 및 주점업,34.6082824,127.2865655
이화수육개장(고흥점),전라남도 고흥군 고흥읍 고흥군청로 24,음식점 및 주점업,34.6046967,127.279192
고흥자동차유리,전남 고흥군 고흥읍 남계리,기타 개인 서비스업,34.6112,127.2896
커피지니,전라남도 고흥군 고흥읍 고흥로 1655,음식점 및 주점업,34.601864,127.2789167
해물&아구,전라남도 고흥군 고흥읍 봉동주공길 30,음식점 및 주점업,34.6059341,127.2904328
흥양농협 도화지점 자재판매장,전남 고흥군 도화면,소매업; 자동차 제외,34.510149,127.317238
풍양농협서부지소,전라남도 고흥군 풍양면 고흥로 885,소매업; 자동차 제외,34.5754933,127.212727
정가네정육,전라남도 고흥군 고흥읍 고흥군청로 33,음식점 및 주점업,34.6051573,127.2805082
호박실내포차,전라남도 전남 고흥군 도양읍 녹동남촌3길,음식점 및 주점업,34.5280763534,127.1397034074
화신약국,전남 고흥군 고흥읍 서문리,음식점 및 주점업,34.6099,127.2787
신의한수포차,전라남도 전남 고흥군 고흥읍 봉황길,음식점 및 주점업,34.6091788722,127.2843266174
녹동농협 하나로마트 가룡점,전라남도 고흥군 도덕면 고흥만로 496,음식점 및 주점업,34.6056241456,127.1824941222
바다 양푼이 동태탕,전라남도 고흥군 과역면 무궁화길 12-13,음식점 및 주점업,34.6766369,127.3608751
두리식당,전라남도 고흥군 고흥읍 여산당촌길 27-2,음식점 및 주점업,34.6073568,127.2799821
장터국수,전라남도 고흥군 고흥읍 시장길 1,음식점 및 주점업,34.6083637,127.2865871
금산약국,전라남도 고흥군 금산면 거금중앙길 71,음식점 및 주점업,34.4586567386,127.1237968132
오리랑오리,전남 고흥군 고흥읍 호형리,음식점 및 주점업,34.5969,127.3001
김현철치과의원,전남 고흥군 고흥읍,보건업,34.606287,127.280653
거금도농협 오천지소 하나로마트,전남 고흥군 금산면 대흥리,소매업; 자동차 제외,34.461235233,127.1273554834
광주횟집,전남 고흥군 도양읍 봉암리,음식점 및 주점업,34.4963,127.1473
현대할인마트,전라남도 고흥군 도화면 중심길 13-1,음식점 및 주점업,34.509397,127.3178327
