매장명,도로명주소,매장유형,위도,경도
옥토버,경상남도 남해군 삼동면 독일로 74,도매 및 상품 중개업,34.7995756,128.0398231
썬라이즈,경상남도 남해군 삼동면 양화금로281번길 17,숙박업,34.8204683,128.0601242
새남해농협 서면지점 주유소,경상남도 남해군 서면 스포츠로 679,소매업; 자동차 제외,34.8089463,127.8375257
부어스트퀴세,경상남도 남해군 삼동면 독일로 33,음식점 및 주점업,34.797489,128.0428738
이마트24 남해독일마을점,경상남도 남해군 삼동면 동부대로 1069,소매업; 자동차 제외,34.794333,128.0464088
남해건어물도매센터,경상남도 남해군 창선면 동부대로2964번길 41,도매 및 상품 중개업,34.917315,128.0319463
감성커피남해점,경상남도 남해군 남해읍 망운로 5,음식점 및 주점업,34.8380364,127.8934486
한려종합중기,"경상남도 남해군 남해읍 화전로 154, 101동 203호(현대아파트상가)",전문직별 공사업,34.8451105725,127.8952075471
한려종합중기,"경상남도 남해군 남해읍 화전로 154, 101동 203호(현대아파트상가)",전문직별 공사업,34.8452156,127.8953863
"아니,곱나",경상남도 남해군 남해읍 화전로 127,음식점 및 주점업,34.8425589169,127.8939429657
"아니,곱나",경상남도 남해군 남해읍 화전로 127,음식점 및 주점업,34.8425822,127.8939333
남해추모누리장례식장,경남 남해군 서면 연죽로 46-77,음식점 및 주점업,34.8253893,127.8696982
수리야요가,경상남도 남해군 남해읍 화전로78번길 12,교육 서비스업,34.8380996,127.8953409
그림마을 미술학원,경상남도 남해군 남해읍 망운로 20,교육 서비스업,34.8382116,127.8919339
몽도 게스트하우스,경남 남해군 삼동면 동부대로1340번길 60,숙박업,34.8090503,128.0405076
베를리너,경상남도 남해군 삼동면 독일로 67,음식점 및 주점업,34.7990872,128.0397175
백산약국,경남 남해군 남해읍 화전로 174,소매업; 자동차 제외,34.8465607,127.895022
어울림꿈뜨락협동조합,경상남도 남해군 이동면 무림로63번길 41-3,음식점 및 주점업,34.8012923,127.9536477
마노아,경상남도 남해군 이동면 미국마을길 6,숙박업,34.7795281,127.9288492
금산약국,경상남도 남해군 이동면 무림로 53,소매업; 자동차 제외,34.8010331,127.9533279
경남체육관,경상남도 남해군 남해읍 화전로96번길 10,교육 서비스업,34.839735,127.8950627
해바라기화원 &  공휴 뜰이야기,경상남도 남해군 남해읍 남해대로 2944-3,도매 및 상품 중개업,34.8500349,127.8945732
일이구엠,경상남도 남해군 남면 남면로1739번길 6 M129펜션,숙박업,34.7684922,127.8513064
복지이용원,경상남도 남해군 이동면 무림로68번길 10,기타 개인 서비스업,34.7996268,127.9527875
미조가스,경상남도 남해군 미조면 동부대로 35-30,소매업; 자동차 제외,34.733749,128.0325999
농가맛집 어부림,경상남도 남해군 삼동면 동부대로1030번안길 47,음식점 및 주점업,34.796225,128.0472442
건강한끼,경상남도 남해군 남해읍 남해대로 2849-1,음식점 및 주점업,34.8428254,127.898505
화전별곡꽃잠협동조합,경상남도 남해군 남해읍 화전로38번길 8,소매업; 자동차 제외,34.8355752,127.8956704
남해찜나라,경상남도 남해군 남면 남면로 1827,음식점 및 주점업,34.7723191,127.8597502
금남미용실,경상남도 남해군 미조면 미조로236번길 16,기타 개인 서비스업,34.7113759,128.0471468
금남미용실,경상남도 남해군 미조면 미조로236번길 16,기타 개인 서비스업,34.7113824795,128.0470747267
NH-OIL 농협주유소 새남해농협 고현주유소,경남 남해군 고현면 남해대로 3294,소매업; 자동차 제외,34.8792695,127.8893755
창선냉천어촌계,경상남도 남해군 창선면 동부대로2843번길 22-4,어업,34.9067797,128.0255017
마마둘세(MaMa dulce),경상남도 남해군 남해읍 망운로 60,기타 개인 서비스업,34.838137,127.8875896
