매장명,도로명주소,매장유형,위도,경도
쌍용자동차제천판매대리점,충청북도 제천시 청전대로15길 27 (청전동),기타 개인 서비스업,37.1538281,128.213677
뉴욕버거(제천점),충청북도 제천시 장평천로 11 (강제동),음식점 및 주점업,37.1232155,128.2229058
앗싸노래연습장,충청북도 제천시 신백로 75 (신백동),기타 개인 서비스업,37.131677,128.2248549
카페콩,충청북도 제천시 송학면 의림대로 618,음식점 및 주점업,37.1810885,128.2082674
명태랑갈비랑,충청북도 제천시 칠성로 97 (청전동),음식점 및 주점업,37.1424425,128.215572
꼬기야,충북 제천시 명륜로,음식점 및 주점업,37.1429249,128.2058946
유옥경,충청북도 제천시 풍양로 108 가동 40호(중앙로1가),스포츠 및 오락관련 서비스업,37.136642,128.2112696
새한일총포화약상사,제천시 명륜로 139,소매업; 자동차 제외,37.1402065,128.2161406
케이엠이엔씨주식회사,충청북도 제천시 내제로 248 (청전동),식료품 제조업,37.1469667,128.2132154
풋마트 제천점,충청북도 제천시 의림대로 118 (중앙로1가),음식점 및 주점업,37.1381378,128.2108418
클린케이빨래방,제천시 하소로 62 (하소동),음식점 및 주점업,37.1415868,128.1989851
기아오토큐하소점,충청북도 제천시 하소로 39 (하소동.하소주공아파트2단지),자동차 및 부품 판매업,37.139514,128.1987834
에스테틱 감각,제천시 청풍호로10길 40. 1층(강제동),기타 개인 서비스업,37.1207406,128.1982743
황가네막국수,충청북도 제천시 죽하로11길 36 (장락동),음식점 및 주점업,37.1582589,128.2247432
감탄 제천중앙점,충청북도 제천시 풍양로 107 (중앙로1가),음식점 및 주점업,37.1372742,128.2117286
미미초밥,제천시 용두대로15가길 7 (하소동),음식점 및 주점업,37.1399406,128.2000795
자기주장,충청북도 제천시 독순로 82 (중앙로2가),소매업; 자동차 제외,37.1384946021,128.2119340074
태광모사,충청북도 제천시 내토로28길 7-1 (화산동),소매업; 자동차 제외,37.1292039,128.2067605
고차원수학학원,충청북도 제천시 용두대로9길 24 (하소동),교육 서비스업,37.1361412,128.1972679
클릭헬스존,충청북도 제천시 의병대로 229 (신백동),스포츠 및 오락관련 서비스업,37.1328908,128.2259256
맘모스부대찌개,제천시 내제로 245(청전동),음식점 및 주점업,37.1472414,128.2130815
딱밤이네분식,충청북도 제천시 의림대로 264 (청전동),음식점 및 주점업,37.1510248,128.2148022
서울우유제천대리점,충청북도 제천시 명륜로 20 (청전동),식료품 제조업,37.1437452,128.2034095
미젤,제천시 고암로8길 2 (청전동),소매업; 자동차 제외,37.1561764,128.2155633
한양공인중개사사무소,충청북도 제천시 칠성로 10길,기타 개인 서비스업,37.1434727,128.2116722
황금장식커튼,충청북도 제천시 내제로 277 (청전동),소매업; 자동차 제외,37.1462576,128.2165821
필이비인후과,충청북도 제천시 용두천로 98 (남천동),보건업,37.1361167,128.212237
찜닭777,충청북도 제천시 청전대로4길,음식점 및 주점업,37.1447387,128.2069552
풀꽃뜨락 야생화,제천시 송학면 송학로2길 140-61,음식점 및 주점업,37.1699785,128.2621179
힐링 디톡스,충청북도 제천시 신죽하로 83-11 (장락동),음식점 및 주점업,37.159923,128.2220548
재림신경외과의원,"제천시 청전대로 216, 2층(장락동)",보건업,37.1515648,128.2210081
미미수제왕돈까스,제천시 덕산면 약초로3안길 5-1 1층,음식점 및 주점업,36.9085867,128.1670866
㈜금강제천지점,충청북도 제천시 의림대로11길 1 (명동),소매업; 자동차 제외,37.1370232,128.2097874
궁중매듭공예,충청북도 제천시 풍양로 108 가동 104호 (중앙로1가),소매업; 자동차 제외,37.136642,128.2112696
정약국,"제천시 장평천로 11, 이마트 제천점 2층(강제동)",보건업,37.1232155,128.2229058
장어사냥,제천시 송학면 시곡포전로 214,음식점 및 주점업,37.1939603,128.2466092
영휘국제여행사,충청북도 제천시 숭문로 104 (의림동),소매업; 자동차 제외,37.1422414,128.2089451
왕미가람,충청북도 제천시 제천북로1길 1 (왕암동),음식점 및 주점업,37.146228,128.161382
제일제분소,제천시 수산면 월악로22길 88,식료품 제조업,36.9327655,128.1813884
명문당한의원,충청북도 제천시 독순로 79 3층(중앙로2가),보건업,37.1388732,128.2118911
메밀뜰,충청북도 제천시 신죽하로 143 (고암동),음식점 및 주점업,37.1603581,128.2154729
심뷰티,"제천시 풍양로 108, 1층 47호",기타 개인 서비스업,37.136642,128.2112696
구름공방 제천청전점,충청북도 제천시 의림대로27길,음식점 및 주점업,37.1452438,128.2094698
대동표구사,제천시 의병대로 52,소매업; 자동차 제외,37.137159,128.2066332
신전떡볶이(제천점),충청북도 제천시 의병대로6길 12 (서부동),음식점 및 주점업,37.1369828,128.2042812
시장피자,충청북도 제천시 청전대로 167 (청전동),음식점 및 주점업,37.1519535,128.2158195
퍼스트농원매점,충청북도 제천시 고명로6길 25 (고명동),식료품 제조업,37.1167222,128.2413774
헤어클럽토니앤가이,충청북도 제천시 풍양로15길 6 (중앙로1가),기타 개인 서비스업,37.1375248,128.211757
사단법인 제천푸른청소년문화센터,충청북도 제천시 신죽하로,식료품 제조업,37.1602601,128.2217327
알파오메가제천점,충청북도 제천시 풍양로 91 (중앙로1가),소매업; 자동차 제외,37.1379424,128.2101422
솔브제천점,충청북도 제천시 풍양로13길 12 (중앙로1가),소매업; 자동차 제외,37.1382143249,128.2114115052
한진슈퍼,제천시 숭의로 64-1(화산동),음식점 및 주점업,37.1304673,128.2124187
멘토스터디학원,[27144] 충청북도 제천시 장락동 604-1,교육 서비스업,37.1593351,128.2232764
예원,충청북도 제천시 세명로 41 (모산동),음식점 및 주점업,37.1805064582,128.2035490517
맘스핸즈 셀프 빨래방 고암점,충청북도 제천시 신죽하로,소매업; 자동차 제외,37.1602601,128.2217327
티볼리 제천점,제천시 고명로 6-8. 3층 301호,음식점 및 주점업,37.1239079,128.2242997
슈퍼맨찹쌀꽈배기,충청북도 제천시 내제로 204 (청전동),음식점 및 주점업,37.1454613,128.2091633
1318독서실,"제천시 관전로1길 35, 2층 207~217호(신백동, 극동아파트상가)",기타 개인 서비스업,37.129112,128.2259416
단빛상점,충청북도 제천시 용두천로42길,소매업; 자동차 제외,37.1558574,128.2192238
제천금방,충청북도 제천시 의병대로17길 13 (중앙로1가),소매업; 자동차 제외,37.1371926,128.210725
다원축산정육식당,충청북도 제천시 내토로65길,음식점 및 주점업,37.1568756,128.2280252
휴타이,충청북도 제천시 용두천로 121 (중앙로2가),음식점 및 주점업,37.1382667,128.2133617
염색나라,충청북도 제천시 용두천로 148 (교동),기타 개인 서비스업,37.1403974,128.2146984
월악산시골밥상,충청북도 제천시 덕산면 약초로3길,음식점 및 주점업,36.9091109,128.1671969
영동판지산업,충청북도 제천시 봉양읍 제원로 186,식료품 제조업,37.1465273,128.1227097
서울미래치과교정과 치과의원,충청북도 제천시 의림대로,보건업,37.1304969,128.2063713
맛동산,충청북도 제천시 죽하로15길 3(장락동),음식점 및 주점업,37.1587811,128.2252971
미정숯불,충청북도 제천시 의림대로18길 13 (중앙로2가),음식점 및 주점업,37.1399564,128.2130881
백마크리닝 제천1호점,제천시 내제로25길 4,기타 개인 서비스업,37.1463348,128.2100938
지에스25 제천백운점,충청북도 제천시 백운면 애련로,소매업; 자동차 제외,37.1376834,128.024688
장군곰탕,제천시 의림대로36길 8(청전동),음식점 및 주점업,37.1533465,128.2141702
