매장명,도로명주소,매장유형,위도,경도
씨유 영암희망가점,전라남도 영암군 삼호읍 모밀항길 39-18 (영암삼호제이에스희망가),소매업; 자동차 제외,34.7516199,126.3825115
배스킨라빈스 전남영암삼호점,전라남도 영암군 삼호읍 대불주거로 1451층 102호,음식점 및 주점업,34.7516594,126.4580894
무화과식당,전라남도 영암군 삼호읍 매자리길 18-8,음식점 및 주점업,34.7364344,126.5094051
영암로컬푸드 사회적협동조합,전라남도 영암군 군서면 모정1길 86,식료품 제조업,34.7747307,126.6140946
행복한 농원(식물원),전라남도 영암군 미암면 미중로 28,음식점 및 주점업,34.6987139,126.5704479
프렌즈스크린,전라남도 영암군 삼호읍 방아제로 4,스포츠 및 오락관련 서비스업,34.7460631,126.4725062
미암식당,전라남도 영암군 미암면 미중로 16-5,음식점 및 주점업,34.6981071,126.5694729
군서의원,전라남도 영암군 군서면 도갑사로 14,보건업,34.7620404,126.6338611
국수나무 (영암점),전라남도 영암군 영암읍 중앙로 30,음식점 및 주점업,34.7990365,126.6974297
레이니 잉글리쉬,전라남도 영암군 삼호읍 대불주거6로 16(중흥S클래스리버티아파트)113동 106호,교육 서비스업,34.7551878,126.4598038
명당복권방,전라남도 영암군 삼호읍 삼호중앙로 203(지상건물중 제 1호 소매점),음식점 및 주점업,34.7455291,126.4729869
지에스25 영암역리점,전라남도 영암군 영암읍 중앙로 89,음식점 및 주점업,34.8039724,126.6995971
칠구빵빵,"전라남도 영암군 삼호읍 대불주거5로4길 15102,103호",음식점 및 주점업,34.7546313,126.45372
GS25영암시종점,전라남도 영암군 시종면 쌍구길 6,소매업; 자동차 제외,34.8687716,126.6089358
금성원예사,전라남도 영암군 시종면 내동중앙로 21-2,식료품 제조업,34.8669689,126.6078974
(주)알파산업,전라남도 영암군 삼호읍 대불로 773,소매업; 자동차 제외,34.7753178,126.4303468
목원가든,전라남도 영암군 군서면 평리길 99-31,음식점 및 주점업,34.7747183,126.6282913
LG펌프,전라남도 영암군 영암읍 농암로 2-3,식료품 제조업,34.7963799,126.6941773
엠엔에스멘토학원,전라남도 영암군 삼호읍 대불주거2로1길 161층(태양빌),교육 서비스업,34.7523778,126.4583065
베르사이유,전라남도 영암군 영암읍 서남역로 17,소매업; 자동차 제외,34.7995119,126.694876
과일왕 영암삼호점,전라남도 영암군 삼호읍 대불주거로 1461층 105호,음식점 및 주점업,34.7520622,126.4581392
카페 레이블,전라남도 영암군 삼호읍 세가래2길 111층,음식점 및 주점업,34.7465291,126.4749272
옥희네 시골밥상,전라남도 영암군 금정면 영나로 976,음식점 및 주점업,34.8718649,126.7490277
강산전기철물,전라남도 영암군 미암면 흑석로 1906,식료품 제조업,34.7237027,126.5692332
과일천하,전라남도 영암군 삼호읍 대불주거1로7길 2202호,식료품 제조업,34.7537554,126.4563097
찐빵의 정석,전라남도 영암군 삼호읍 대불주거6로 16(중흥S클래스리버티아파트)125동 103호(중흥S클래스 리버티아파트),음식점 및 주점업,34.7551878,126.4598038
이화수전통육개장,전라남도 영암군 삼호읍 대불주거로 1131층 102호,음식점 및 주점업,34.7498474,126.4607705
주식회사 여정,전라남도 영암군 삼호읍 대불로 164,소매업; 자동차 제외,34.7444498,126.3873717
이마트24영암대불중흥점,"전라남도 영암군 삼호읍 대불주거6로 16(중흥S클래스리버티아파트)상가125동 112, 113호",소매업; 자동차 제외,34.7551878,126.4598038
산골정,전라남도 영암군 서호면 산골정길 39,식료품 제조업,34.7714833,126.5734475
1010 브릿지,전라남도 영암군 금정면 여운재로 1010,음식점 및 주점업,34.8605931,126.7484971
걸작떡볶이치킨,전라남도 영암군 삼호읍 대불주거5로 51층,음식점 및 주점업,34.7543341,126.4563398
홈웨이,전라남도 영암군 영암읍 남문로 1,소매업; 자동차 제외,34.7988494,126.6974186
현대주방,전라남도 영암군 영암읍 교동로 90,소매업; 자동차 제외,34.7971556,126.6944308
아모레새영암특약점,전라남도 영암군 영암읍 오리정길 2,기타 개인 서비스업,34.7950494,126.7010113
태양수산,전라남도 영암군 신북면 예향로 2855,식료품 제조업,34.9148599,126.7009492
애린미용실,전라남도 영암군 영암읍 농암로 28-6,기타 개인 서비스업,34.7962463,126.6966383
귀뚜라미보일러,전라남도 영암군 영암읍 중앙로 78,소매업; 자동차 제외,34.8028744,126.6996903
동원팜스,전라남도 영암군 영암읍 동문로 84,식료품 제조업,34.8029812,126.6998908
98연탄,전라남도 영암군 삼호읍 대불주거로 711층 104호,음식점 및 주점업,34.7474656,126.4642858
헤븐헤어,전라남도 영암군 삼호읍 신항로 63-12,기타 개인 서비스업,34.7450733,126.3797022
더벤티 전남영암점,전라남도 영암군 영암읍 군청로 2-301층,음식점 및 주점업,34.7996289,126.6970274
씨유 대불항점,전라남도 영암군 삼호읍 대불로 7532동,소매업; 자동차 제외,34.7757537,126.4281203
농업회사법인 유한회사  배바우,전라남도 영암군 영암읍 여운재로 14,자동차 및 부품 판매업,34.8034254,126.7019786
유한회사 푸른소나무,전라남도 영암군 덕진면 영보로 297,음식점 및 주점업,34.8283452,126.7311599
서릿등,전라남도 영암군 도포면 회호정길 41-38,음식점 및 주점업,34.8508891,126.6433307
박종희치과의원,전라남도 영암군 영암읍 중앙로 74,보건업,34.8024095,126.6995494
주식회사 이원코리아,전라남도 영암군 신북면 예향로 2184,소매업; 자동차 제외,34.8574694,126.6900743
I 이동통신,전라남도 영암군 삼호읍 세가래로 1,소매업; 자동차 제외,34.7469403,126.4657545
대불얼음막걸리,전라남도 영암군 삼호읍 대불주거7로1길 2,음식점 및 주점업,34.7562808,126.4550914
롯데리아 대불점,전라남도 영암군 삼호읍 대불주거로 1451층 3호,음식점 및 주점업,34.7516594,126.4580894
신세계자동차운전전문학원,전남 영암군 신북면 신북공단로 23,교육 서비스업,34.924631526,126.7041815992
쌍둥이네고기백화점,전라남도 영암군 삼호읍 신항로 742층 1호,음식점 및 주점업,34.7459598,126.379938
꼬미꼬미수산,전라남도 영암군 삼호읍 방아제로 3,음식점 및 주점업,34.7459383,126.4721868
아리솔,전라남도 영암군 미암면 흑석로 1879,음식점 및 주점업,34.7220199,126.5667653
봉쥬르헤어,전라남도 영암군 삼호읍 삼호중앙로 238,기타 개인 서비스업,34.7458927,126.4767712
삼호의원,전라남도 영암군 삼호읍 신항로 63-7 (현대삼호2차아파트),보건업,34.7439513,126.38185
진주상회,전라남도 영암군 시종면 우암길 46-7,소매업; 자동차 제외,34.8357982,126.5810065
아모레,전라남도 영암군 영암읍 오리정길 2,기타 개인 서비스업,34.7950494,126.7010113
만물상회,전라남도 영암군 서호면 서호로 331,음식점 및 주점업,34.7550718,126.5821214
사랑포차,전라남도 영암군 삼호읍 삼호중앙로 204-16,음식점 및 주점업,34.7439413,126.472912
민준마트,전라남도 영암군 삼호읍 대불주거5로 40,소매업; 자동차 제외,34.7539366,126.4544964
남원식육식당,전라남도 영암군 미암면 영산로 9,음식점 및 주점업,34.724826,126.5690345
대동그린자동차부분정비공업사,전라남도 영암군 영암읍 영암로 1526,자동차 및 부품 판매업,34.79353,126.6969764
미니스톱대불하늘점,전라남도 영암군 삼호읍 세관2길 1,소매업; 자동차 제외,34.7704326,126.4217307
대양상사,전라남도 영암군 삼호읍 녹색로 932,식료품 제조업,34.7568691,126.4751351
삼호사료집,전라남도 영암군 삼호읍 중앙촌길 50,식료품 제조업,34.7457864,126.4715533
와운정미소,전라남도 영암군 금정면 와운기동길 3,음식점 및 주점업,34.8855222,126.7350244
기찬밥상,전라남도 영암군 삼호읍 녹색로 8281층,음식점 및 주점업,34.805884,126.4283885
유성 초밥,전라남도 영암군 삼호읍 신항로 104,음식점 및 주점업,34.7476312,126.3773597
해남식당,전라남도 영암군 학산면 독천로 164,음식점 및 주점업,34.724786,126.5671667
젊은친구,전라남도 영암군 삼호읍 삼호중앙로 232-1,음식점 및 주점업,34.7457518,126.4761139
벤처공구철물,전라남도 영암군 영암읍 서문로 12-1,소매업; 자동차 제외,34.7990899,126.696171
월평이용원,전라남도 영암군 신북면 간은정로 25,기타 개인 서비스업,34.8897374,126.6924862
전남농약사,전라남도 영암군 미암면 미중로 16-6,식료품 제조업,34.6982437,126.5691194
바다호프,전라남도 영암군 삼호읍 신항로 124,음식점 및 주점업,34.7487005,126.3756456
맛나감자탕(삼호점),전라남도 영암군 삼호읍 대불주거로 109,음식점 및 주점업,34.7496867,126.4610123
장수연수학전문학원,전라남도 영암군 삼호읍 신항로 76,교육 서비스업,34.7460309,126.3798025
욜로MART,전라남도 영암군 삼호읍 대불주거로 160 (금호타운),식료품 제조업,34.7533636,126.458415
삼호리더스개발 주식회사,전라남도 영암군 삼호읍 대불주거5로 122,숙박업,34.7524147,126.4504201
남양유업 신영암점,전라남도 영암군 영암읍 낭주로 224,음식점 및 주점업,34.8077826,126.6999553
신흥,전라남도 영암군 영암읍 송평로 10,소매업; 자동차 제외,34.7925956,126.6718501
한양미용실,전라남도 영암군 신북면 황금동1길 7-1,기타 개인 서비스업,34.8884,126.6905339
먹자골식당,전라남도 영암군 신북면 황금동로 75-6,음식점 및 주점업,34.8888586,126.6923336
천연염색 헤어샵,전라남도 영암군 삼호읍 대불주거로 96,기타 개인 서비스업,34.7491253,126.4625474
맥시칸 치킨 독천점,전라남도 영암군 학산면 영산로 23-1,음식점 및 주점업,34.7257137,126.5682722
덕진중앙슈퍼,전라남도 영암군 덕진면 내촌길 18-26,소매업; 자동차 제외,34.8198398,126.696867
천혜미용실,전라남도 영암군 학산면 영산로 6,기타 개인 서비스업,34.724744,126.5695926
황미용실,전라남도 영암군 서호면 선사주거로 353,기타 개인 서비스업,34.7546905,126.5812778
마라탕 마라오리,전남 영암군 삼호읍 대불주거1로5길 14,음식점 및 주점업,34.7531004004,126.4564882434
시종자동차부분정비공업사,전라남도 영암군 시종면 마한로 1266,자동차 및 부품 판매업,34.8676964,126.609465
목포피자공장 삼호점,전라남도 영암군 삼호읍 삼호중앙로 2151층 103호,음식점 및 주점업,34.7457434,126.4742713
OK종합농기계,전라남도 영암군 신북면 들소리로 15,자동차 및 부품 판매업,34.9010236,126.6944793
케이바이크,전라남도 영암군 삼호읍 대불주거5로 561호,자동차 및 부품 판매업,34.7536512,126.453688
명가,전라남도 영암군 삼호읍 신촌길 3,음식점 및 주점업,34.7463958,126.3794262
동원산업 전남서부총판,전라남도 영암군 덕진면 내촌길 18-27,식료품 제조업,34.8200194,126.6965081
이마트24 영암대불점,전라남도 영암군 삼호읍 대불주거7로 191층 1호,음식점 및 주점업,34.7553529,126.4537214
호식이두마리치킨 (대불점),전라남도 영암군 삼호읍 대불주거5로1길 3,음식점 및 주점업,34.7543084,126.4553711
영암제일자동차공업사,전라남도 영암군 영암읍 영암로 1343,자동차 및 부품 판매업,34.7934806,126.6772214
상용로지스(민현식),전라남도 영암군 삼호읍 대불로 795,소매업; 자동차 제외,34.7748229,126.4323428
월출산플라워,전라남도 영암군 영암읍 중앙로 48-2,소매업; 자동차 제외,34.800351,126.6986011
(주)파머스원마트,전라남도 영암군 신북면 황금동로 59-2,소매업; 자동차 제외,34.887491,126.6913351
월출산농협시종지점,전라남도 영암군 시종면 내동중앙로 29,소매업; 자동차 제외,34.8678642,126.6076875
동아가스상사,전라남도 영암군 삼호읍 용당로 181,소매업; 자동차 제외,34.7564377,126.4021515
뉴수영낚시편의점,전라남도 영암군 삼호읍 신항로 24,스포츠 및 오락관련 서비스업,34.7441289,126.3846941
태양농장,전라남도 영암군 삼호읍 백야길 37-56,식료품 제조업,34.7526817,126.5125713
미암식품,"전라남도 영암군 미암면 잿등로 229외 1필지(잿등로 229,230)",식료품 제조업,34.7126284,126.5572949
연산순대국밥,전라남도 영암군 삼호읍 대불주거7로 25,음식점 및 주점업,34.755087,126.4531516
은적산한우전문점,전라남도 영암군 서호면 장동길 4,음식점 및 주점업,34.7552504,126.581211
전주정식당,전라남도 영암군 영암읍 서문안길 20,음식점 및 주점업,34.798837,126.696411
쌍우상사,전라남도 영암군 덕진면 예향로 1727,자동차 및 부품 판매업,34.8184643,126.6973006
고기짬뽕,전라남도 영암군 삼호읍 삼호중앙로 1971층,음식점 및 주점업,34.7456348,126.4723476
우정건강원,전라남도 영암군 신북면 황금동로 681층,음식점 및 주점업,34.8878676,126.6918958
더원,전라남도 영암군 영암읍 낭주로 173,식료품 제조업,34.8034185,126.7002671
광주상회,전라남도 영암군 시종면 내동중앙로 22,음식점 및 주점업,34.8670273,126.6082076
지민상회,전라남도 영암군 미암면 미중로 16-2,음식점 및 주점업,34.6983232,126.5692254
이레성,전라남도 영암군 신북면 황금동로 47-16,음식점 및 주점업,34.8869029,126.6895756
굿모닝슈퍼마켓,전라남도 영암군 신북면 황금동로 60,소매업; 자동차 제외,34.8872105,126.6916228
삼호농협(경제사업부),전라남도 영암군 삼호읍 삼호중앙로 175,식료품 제조업,34.7453008,126.4701937
장수흑염소,전라남도 영암군 영암읍 동문밖길 11,식료품 제조업,34.8018248,126.6998053
집밥추어탕,전라남도 영암군 서호면 서호로 339,음식점 및 주점업,34.7553439,126.5810744
김가네김밥전문점,전라남도 영암군 영암읍 중앙로 61,음식점 및 주점업,34.8014785,126.6989186
교동떡방앗간,전라남도 영암군 영암읍 교동로 62,식료품 제조업,34.7964379,126.6917504
그집고기,전라남도 영암군 영암읍 서문안길 8,음식점 및 주점업,34.7985767,126.6953075
신풍농자재산업,전라남도 영암군 서호면 길촌길 52,식료품 제조업,34.7558243,126.5924785
길봉식당,전라남도 영암군 삼호읍 대불주거로 1951층 102호,음식점 및 주점업,34.7557794,126.45548
한인방,전라남도 영암군 삼호읍 정개길 4[*미고시],소매업; 자동차 제외,34.7664594,126.4669614
구림명가,전라남도 영암군 군서면 구림로 147,음식점 및 주점업,34.7610594,126.6179832
금정연세의원,전라남도 영암군 금정면 용두로 17,보건업,34.8630713,126.7483589
독천정육식당,전라남도 영암군 학산면 독천로 178104호,음식점 및 주점업,34.7252264,126.568794
멋진안경,전남 영암군 영암읍 중앙로 40,보건업,34.799679278,126.6981474287
타임 (Time),전라남도 영암군 삼호읍 대불주거1로 18,음식점 및 주점업,34.7521578,126.4568571
영암카센타,전라남도 영암군 덕진면 월출로 296,자동차 및 부품 판매업,34.8193676,126.6929641
하나마트,전라남도 영암군 삼호읍 대불주거1로5길 11,소매업; 자동차 제외,34.7530067,126.4567204
법무사이남헌사무소,전라남도 영암군 영암읍 서남역로 19,식료품 제조업,34.7996475,126.6949236
한국의원,전라남도 영암군 신북면 황금동1길 12,보건업,34.8882021,126.6910074
내가 찜한 코다리찜,전라남도 영암군 학산면 독천로 230,음식점 및 주점업,34.7258042,126.5741297
농업회사법인 조이팜 유한회사 (지점),전라남도 영암군 삼호읍 녹색로 749,식료품 제조업,34.7683122,126.4633455
월출상회,전라남도 영암군 영암읍 동문로 62-9,음식점 및 주점업,34.8008266,126.7010405
할매집연탄구이,전라남도 영암군 군서면 도갑사로 10,음식점 및 주점업,34.7620865,126.6333184
동안 셀프케어샵,전라남도 영암군 삼호읍 세가래로 73,기타 개인 서비스업,34.7486471,126.4726864
서광동물병원,전라남도 영암군 영암읍 중앙로 88,보건업,34.8037688,126.6998396
기찬곰탕,전라남도 영암군 도포면 예향로 2139,음식점 및 주점업,34.8532292,126.6897715
세븐일레븐 용앙휴먼시아점,전라남도 영암군 삼호읍 삼호중앙로 222 (영암용앙2휴먼시아),소매업; 자동차 제외,34.7451471,126.4752906
싱싱청과일번지,전라남도 영암군 삼호읍 대불주거로 160(금호타운)104동 508호,식료품 제조업,34.7533636,126.458415
영화상회,전라남도 영암군 도포면 서리등로 524,음식점 및 주점업,34.8499082,126.645257
보리뜰한우한돈,전라남도 영암군 삼호읍 대불주거6로 16 (중흥S클래스리버티아파트)125동 114호(중흥S클래스리버티아파트),음식점 및 주점업,34.7551878,126.4598038
월출광고사,전라남도 영암군 영암읍 영암로 1507,소매업; 자동차 제외,34.794306,126.6950338
영암관광개발<주>,전라남도 영암군 금정면 안적동길 403,소매업; 자동차 제외,34.8731458,126.7843521
한국태권도장,전라남도 영암군 영암읍 중앙로 93,교육 서비스업,34.8042601,126.6994636
금정염소탕,전라남도 영암군 금정면 용두로 19,음식점 및 주점업,34.8631353,126.7482505
"지, 정, 의 학원",전라남도 영암군 삼호읍 삼호중앙로 234 (길촌파크빌),교육 서비스업,34.7455175,126.4763057
제일목재건재상사,전라남도 영암군 미암면 흑석로 1895,식료품 제조업,34.7234577,126.56855
세븐일레븐 영암삼호조선소,전라남도 영암군 삼호읍 대불로 96-41층,음식점 및 주점업,34.7386282,126.389137
아시아월드마트,전라남도 영암군 삼호읍 대불주거7로 191층 103호,소매업; 자동차 제외,34.7561208,126.4528925
제일방앗간,전라남도 영암군 신북면 황금동1길 17,식료품 제조업,34.8886887,126.6914449
맘스터치 삼호터미널점,전라남도 영암군 삼호읍 방아제로 2,음식점 및 주점업,34.745902,126.4725733
금강산,전라남도 영암군 삼호읍 녹색로 853,음식점 및 주점업,34.7636431,126.4732541
삼호진땡이코다리조림전문점,전라남도 영암군 삼호읍 대불주거1로4길 15,식료품 제조업,34.753153,126.4566448
그대들의 헤어살롱,전라남도 영암군 삼호읍 세가래2길 30-271층,기타 개인 서비스업,34.7472351,126.4730739
신토불이감자탕,전라남도 영암군 영암읍 중앙로 17-1,음식점 및 주점업,34.798432,126.6962625
홍콩,전라남도 영암군 영암읍 중앙로 45,음식점 및 주점업,34.8003816,126.6982272
서영암 자동차전문정비,전라남도 영암군 미암면 비래길 39,자동차 및 부품 판매업,34.7239114,126.5652176
오민헤어,전라남도 영암군 영암읍 농암로 36,기타 개인 서비스업,34.7966547,126.6980514
조선한의원,전라남도 영암군 삼호읍 삼호중앙로 161-1,보건업,34.7456847,126.4685387
김가네,전라남도 영암군 삼호읍 대불주거5로1길 3,음식점 및 주점업,34.7543084,126.4553711
지은이네꽃집,전라남도 영암군 영암읍 교동로 40,소매업; 자동차 제외,34.7964386,126.689519
시종가스,전라남도 영암군 시종면 태간로 161[*미고시],소매업; 자동차 제외,34.8599699,126.6206996
행복한반찬,전라남도 영암군 삼호읍 신항로 63-5,식료품 제조업,34.7447692,126.3807147
늦깍이농부,전라남도 영암군 학산면 독천로 171,식료품 제조업,34.7253428,126.5679234
영암5일시장(강귀원),전라남도 영암군 영암읍 오일시장길 28,음식점 및 주점업,34.8012487,126.7005798
금종 참나무 표고농장,전라남도 영암군 금정면 내산로 950-132,식료품 제조업,34.8465754,126.8400263
경기화학,전라남도 영암군 시종면 고분로 20,식료품 제조업,34.868934,126.6121222
연합의원,전라남도 영암군 시종면 내동중앙로 21-1,보건업,34.8668913,126.6079692
돈돼지삼겹살,전라남도 영암군 삼호읍 삼호중앙로 204-14,음식점 및 주점업,34.7441369,126.472852
홍시랑 까치랑,전라남도 영암군 금정면 영나로 911,음식점 및 주점업,34.8657228,126.7484706
뽕뜨락피자,전라남도 영암군 삼호읍 대불주거8로 55 (영암대불렉시안아파트),음식점 및 주점업,34.7586533,126.4608124
월당,전라남도 영암군 영암읍 열무정로 10,음식점 및 주점업,34.7987297,126.6980909
롯데리아 삼호한마음점,전라남도 영암군 삼호읍 신항로 63-12,음식점 및 주점업,34.7450733,126.3797022
하나치과의원,전라남도 영암군 신북면 예향로 2540,보건업,34.8878127,126.6900821
해달별24와 행복한셀프,전라남도 영암군 삼호읍 대불주거5로 112,자동차 및 부품 판매업,34.7526724,126.450775
삼호농업협동조합공단지점,전라남도 영암군 삼호읍 대불주거1로2길 4,식료품 제조업,34.7527358,126.4573036
돈내고돈먹기,전라남도 영암군 삼호읍 대불주거2로3길 21층,음식점 및 주점업,34.7523778,126.4583065
시종 우정코너,전라남도 영암군 시종면 쌍구길 13,소매업; 자동차 제외,34.868331,126.6081852
예향맛집,전라남도 영암군 영암읍 오일시장길 2,식료품 제조업,34.8005029,126.6989495
쏘맥집(SSOMACZIP),전라남도 영암군 영암읍 중앙로 191층,음식점 및 주점업,34.7984768,126.6963983
오장성카센타,전라남도 영암군 신북면 예향로 2668,소매업; 자동차 제외,34.8984661,126.6952897
영암내과의원,전라남도 영암군 영암읍 동문안1길 7-8,보건업,34.8002009,126.6986368
명당떡방앗간,전라남도 영암군 도포면 줄다리로 195,식료품 제조업,34.8397121,126.6296158
영암PVC,전라남도 영암군 영암읍 낭주로 259,식료품 제조업,34.8108001,126.6986285
신북수산,전라남도 영암군 신북면 황금동로 78,음식점 및 주점업,34.8885902,126.6922266
분식나라,전라남도 영암군 삼호읍 삼호중앙로 159,음식점 및 주점업,34.7457029,126.4684632
디톡스케어,전라남도 영암군 시종면 내동중앙로 8102호,기타 개인 서비스업,34.8660137,126.6087571
영암상회,전라남도 영암군 영암읍 중앙로 51-7,식료품 제조업,34.8006525,126.6984081
황후쟁반짜장,전라남도 영암군 시종면 쌍구길 15,음식점 및 주점업,34.8682045,126.6079642
시종김의원,전라남도 영암군 시종면 쌍구길 21-1,보건업,34.8680209,126.6074457
중앙식당,전라남도 영암군 덕진면 내촌길 18-26,음식점 및 주점업,34.8198398,126.696867
삼거리떡방앗간,전라남도 영암군 삼호읍 삼호중앙로 235,식료품 제조업,34.746307,126.4764288
백운전자음향,전라남도 영암군 학산면 영산로 6-1,소매업; 자동차 제외,34.7246937,126.5700307
이루다헤어,전남 영암군 영암읍 중앙로 76-1,기타 개인 서비스업,34.8026234495,126.6996739512
도영부식,전라남도 영암군 학산면 독천로 178,식료품 제조업,34.7252264,126.568794
아시아마트,전라남도 영암군 삼호읍 신항로 96-3,소매업; 자동차 제외,34.7471741,126.3780195
샤니빵영암대리점,전라남도 영암군 영암읍 열무정로 10,식료품 제조업,34.7987297,126.6980909
어느멋진날에,전라남도 영암군 학산면 독천로 157-42,음식점 및 주점업,34.7256768,126.566642
캐주얼,전라남도 영암군 영암읍 오일시장길 11-1,소매업; 자동차 제외,34.8010119,126.6998852
시종철물,전라남도 영암군 시종면 쌍구길 8,식료품 제조업,34.8687123,126.6087358
삼호주유소,전라남도 영암군 삼호읍 녹색로 1530,소매업; 자동차 제외,34.7333198,126.5252309
전남 중고 건축자재 백화점,전라남도 영암군 신북면 옥정길 13,식료품 제조업,34.8944872,126.6914721
투모아,전라남도 영암군 삼호읍 삼호중앙로 215,음식점 및 주점업,34.7457434,126.4742713
역전할머니맥주삼호점,전라남도 영암군 삼호읍 대불주거로 171,음식점 및 주점업,34.753765,126.4567179
35카페,전라남도 영암군 삼호읍 삼호중앙로 204-181층,음식점 및 주점업,34.7446263,126.4728679
영암농협장례식장,전라남도 영암군 영암읍 낭주로 49,소매업; 자동차 제외,34.7949407,126.7081936
(주)성신알앤디 영암지점,전라남도 영암군 영암읍 낭주로 135-1,소매업; 자동차 제외,34.8002789,126.7015037
2% 작업실,전라남도 영암군 영암읍 오일시장길 5-1,소매업; 자동차 제외,34.8008207,126.6992119
보경상회,전라남도 영암군 영암읍 동문밖길 20,식료품 제조업,34.8017196,126.700748
오마이필리핀스,전라남도 영암군 삼호읍 대불주거1로13길 131층,음식점 및 주점업,34.7522877,126.4570906
삼호식육식당,전라남도 영암군 삼호읍 세가래1길 15,음식점 및 주점업,34.7474326,126.4749915
주식회사기영축산,전라남도 영암군 신북면 신동길 60,식료품 제조업,34.9210292,126.710133
그림풍경,전라남도 영암군 금정면 여운재로 995,음식점 및 주점업,34.8597409,126.7482152
늘봄,전라남도 영암군 삼호읍 대불주거6로 16 (중흥S클래스리버티아파트),음식점 및 주점업,34.7551878,126.4598038
해태상회,전라남도 영암군 영암읍 영암초중고길 14-1회문리 241-1,음식점 및 주점업,34.7975237,126.6884654
신북식당,전라남도 영암군 신북면 간은정로 25-1,음식점 및 주점업,34.8898327,126.6925432
고운샷슈유리,전라남도 영암군 신북면 간은정로 27,식료품 제조업,34.8899416,126.6925934
예쁘개 미용할개,전라남도 영암군 영암읍 중앙로 141층 3호,식료품 제조업,34.7978322,126.6958866
한천추어탕,전라남도 영암군 신북면 황금동1길 7,음식점 및 주점업,34.8883463,126.6904064
대동농기계,전라남도 영암군 영암읍 예향로 1693,식료품 제조업,34.8154758,126.6980837
월출산 운암점,전라남도 영암군 신북면 예향로 2368,식료품 제조업,34.8743004,126.6879556
경기아그로,전라남도 영암군 시종면 만수길 1,식료품 제조업,34.8689162,126.6117387
미래냉난방,전라남도 영암군 덕진면 내촌길 18-22,소매업; 자동차 제외,34.8195125,126.696848
달콤한 아지트,전라남도 영암군 삼호읍 대불주거6로 16(중흥S클래스리버티아파트),음식점 및 주점업,34.7551878,126.4598038
대불잉글리쉬무무,전라남도 영암군 삼호읍 세가래2길 30-18,교육 서비스업,34.7474527,126.4729559
(사)예담은규방문화원,전라남도 영암군 군서면 왕인로 710-25,소매업; 자동차 제외,34.7753773,126.6472292
케이유통,전라남도 영암군 삼호읍 신촌길 71층 4호 (구)꽁초네국밥,식료품 제조업,34.7465793,126.3796136
그랜드모텔,전라남도 영암군 학산면 노정길 5,숙박업,34.7293886,126.5818212
해영수산,전라남도 영암군 군서면 신기동길 40,식료품 제조업,34.7883194,126.6013029
중앙농자재,전라남도 영암군 시종면 쌍구길 19,음식점 및 주점업,34.8680411,126.6076492
나는딸기,전라남도 영암군 시종면 신학1로 118-19,식료품 제조업,34.8324962,126.583212
계백 합기도,전라남도 영암군 영암읍 중앙로 14,교육 서비스업,34.7978322,126.6958866
명전기전자,전라남도 영암군 영암읍 동문로 40-2,소매업; 자동차 제외,34.7989276,126.7013292
유한회사신성농산,전라남도 영암군 삼호읍 대불산단6로 297,식료품 제조업,34.7711099,126.4270378
장가네 왕꽈배기,전라남도 영암군 삼호읍 대불주거로 82,음식점 및 주점업,34.7483617,126.4637234
주인장샤브샤브,전라남도 영암군 삼호읍 대불주거7로5길 101층,음식점 및 주점업,34.7559555,126.4553493
배스킨라빈스 전남영암삼호점,전라남도 영암군 삼호읍 대불주거로 145  1층 102호,음식점 및 주점업,34.7516594,126.4580894
건강약국,전라남도 영암군 영암읍 동문로 5,보건업,34.7962335,126.702425
전남가스,전라남도 영암군 학산면 왕인로 311-13,소매업; 자동차 제외,34.7486706,126.6203825
하림맥시칸 삼호점,전라남도 영암군 삼호읍 삼호중앙로 204-101층 1호,음식점 및 주점업,34.7446263,126.4728679
비에이치씨 대불점,전라남도 영암군 삼호읍 대불주거로 55-8102호 103호,음식점 및 주점업,34.7464779,126.4652061
개인택시,전라남도 영암군 신북면 간은정로 18-35(길촌파크빌라)101동 203호(길촌파크빌라),기타 개인 서비스업,34.8900732,126.6950126
삼호가스,전라남도 영암군 삼호읍 삼호중앙로 30,소매업; 자동차 제외,34.7440726,126.4544952
삼호가구아울렛,전라남도 영암군 삼호읍 녹색로 1189,소매업; 자동차 제외,34.7418694,126.490421
김밥나라,전라남도 영암군 삼호읍 대불주거5로 6,음식점 및 주점업,34.754619,126.4562091
삼호주공청과,전라남도 영암군 삼호읍 삼호중앙로 214 (용앙휴먼시아),소매업; 자동차 제외,34.7445593,126.4738897
연어참치시대,전라남도 영암군 삼호읍 대불주거5로4길 15101호,음식점 및 주점업,34.7546313,126.45372
한국문화센터,전라남도 영암군 삼호읍 소등공원1길 28,식료품 제조업,34.7687311,126.4377982
돈가스집,전라남도 영암군 삼호읍 중앙촌길 20,음식점 및 주점업,34.7467082,126.4686542
지에스25 영암삼호점,전라남도 영암군 삼호읍 대불주거1로19길 52,소매업; 자동차 제외,34.752865,126.4526531
태이영농조합법인,전라남도 영암군 신북면 연동길 31,식료품 제조업,34.8709205,126.6907697
종원식육식당,전라남도 영암군 삼호읍 세가래2길 26-15,음식점 및 주점업,34.7472885,126.4732577
대패가1900삼호읍점,전라남도 영암군 삼호읍 대불주거2로2길 15-51층,음식점 및 주점업,34.75399,126.4604694
별난맥주,전라남도 영암군 삼호읍 대불주거로 171-11층,음식점 및 주점업,34.753765,126.4567179
